"10.18.2024","08.35.34","Blocks","BUDDING_AMETHYST","16","541.1644","Vault","Zakhar2256"
"10.18.2024","08.53.37","Blocks","OBSIDIAN","16","1851.1228","Vault","TiberiusDoom"
"10.18.2024","08.53.38","Blocks","OBSIDIAN","1","115.815","Vault","TiberiusDoom"
"10.18.2024","09.22.02","Blocks","BUDDING_AMETHYST","8","248.2228","Vault","BloxdyDemxn"
"10.18.2024","10.00.46","Blocks","RED_NETHER_BRICKS","64","344.8345","Vault","TiberiusDoom"
"10.18.2024","10.27.09","Blocks","QUARTZ_BLOCK","2","13.7608","Vault","BloxdyDemxn"
"10.18.2024","10.41.49","Blocks","DIRT","64","5.2692","Vault","BloxdyDemxn"
"10.18.2024","10.41.49","Blocks","DIRT","64","5.2747","Vault","BloxdyDemxn"
"10.18.2024","11.03.40","Blocks","NETHERRACK","64","18.3787","Vault","BloxdyDemxn"
"10.18.2024","12.31.29","Blocks","BUDDING_AMETHYST","2","51.3179","Vault","appurupaai"
"10.18.2024","12.37.49","Blocks","BUDDING_AMETHYST","16","390.9946","Vault","appurupaai"
"10.18.2024","12.39.21","Blocks","BUDDING_AMETHYST","31","753.811","Vault","Dizmaniton"
"10.18.2024","14.01.04","Blocks","STONE","64","55.9527","Vault","Dizmaniton"
"10.18.2024","14.01.04","Blocks","STONE","64","56.0695","Vault","Dizmaniton"
"10.18.2024","14.01.05","Blocks","STONE","64","56.1868","Vault","Dizmaniton"
"10.18.2024","14.17.46","Blocks","MUD_BRICKS","64","246.3685","Vault","Dizmaniton"
"10.18.2024","14.17.47","Blocks","MUD_BRICKS","64","247.2328","Vault","Dizmaniton"
"10.18.2024","14.17.59","Blocks","PACKED_MUD","64","90.1657","Vault","Dizmaniton"
"10.18.2024","14.42.48","Blocks","SANDSTONE","64","42.2306","Vault","Dizmaniton"
"10.18.2024","14.42.49","Blocks","SANDSTONE","64","42.3161","Vault","Dizmaniton"
"10.18.2024","14.51.28","Blocks","CHISELED_SANDSTONE","64","46.3085","Vault","Dizmaniton"
"10.18.2024","14.51.29","Blocks","CHISELED_SANDSTONE","64","46.3913","Vault","Dizmaniton"
"10.18.2024","14.51.31","Blocks","CHISELED_SANDSTONE","64","46.4744","Vault","Dizmaniton"
"10.18.2024","15.06.43","Blocks","SANDSTONE","64","41.2952","Vault","Dizmaniton"
"10.18.2024","15.06.44","Blocks","SANDSTONE","64","41.377","Vault","Dizmaniton"
"10.18.2024","15.11.43","Blocks","SANDSTONE","64","39.2532","Vault","Dizmaniton"
"10.18.2024","15.11.43","Blocks","SANDSTONE","64","39.3271","Vault","Dizmaniton"
"10.18.2024","15.20.16","Blocks","CUT_SANDSTONE","64","69.4722","Vault","Dizmaniton"
"10.18.2024","15.20.16","Blocks","CUT_SANDSTONE","64","69.6222","Vault","Dizmaniton"
"10.18.2024","15.20.17","Blocks","CUT_SANDSTONE","64","69.7729","Vault","Dizmaniton"
"10.18.2024","15.26.35","Blocks","SANDSTONE","64","45.541","Vault","Dizmaniton"
"10.18.2024","15.56.11","Blocks","GLASS","16","68.3266","Vault","Dizmaniton"
"10.18.2024","16.06.40","Blocks","GLASS","64","305.7982","Vault","Dizmaniton"
"10.18.2024","16.06.40","Blocks","GLASS","64","307.5263","Vault","Dizmaniton"
"10.18.2024","16.08.58","Blocks","MOSSY_STONE_BRICKS","41","248.4741","Vault","fol4ikgmd"
"10.18.2024","16.15.59","Blocks","SAND","8","1.0481","Vault","fol4ikgmd"
"10.18.2024","16.16.00","Blocks","SAND","2","0.2621","Vault","fol4ikgmd"
"10.18.2024","16.16.01","Blocks","SAND","1","0.131","Vault","fol4ikgmd"
"10.18.2024","16.35.59","Blocks","GLASS","16","70.5065","Vault","Jouraxe"
"10.18.2024","16.36.31","Blocks","GLASS","8","35.2875","Vault","Jouraxe"
"10.18.2024","16.36.44","Blocks","GLASS","1","4.4126","Vault","Jouraxe"
"10.18.2024","16.38.42","Blocks","QUARTZ_BLOCK","32","360.1387","Vault","Jouraxe"
"10.18.2024","16.53.29","Blocks","QUARTZ_BLOCK","16","216.6284","Vault","Jouraxe"
"10.18.2024","16.53.31","Blocks","QUARTZ_BLOCK","16","217.326","Vault","Jouraxe"
"10.18.2024","16.53.35","Blocks","QUARTZ_BRICKS","32","272.3002","Vault","Jouraxe"
"10.18.2024","17.00.27","Blocks","QUARTZ_BLOCK","4","44.7486","Vault","Jouraxe"
"10.18.2024","17.05.04","Blocks","STONE_BRICKS","64","115.4264","Vault","Jouraxe"
"10.18.2024","17.18.30","Blocks","DEEPSLATE","64","140.6152","Vault","Jouraxe"
"10.18.2024","17.27.17","Blocks","BUDDING_AMETHYST","1","31.8194","Vault","usteam"
"10.18.2024","17.28.42","Blocks","BUDDING_AMETHYST","1","31.8225","Vault","usteam"
"10.18.2024","17.48.55","Blocks","MUD_BRICKS","32","111.3703","Vault","Dizmaniton"
"10.18.2024","17.56.24","Blocks","OCHRE_FROGLIGHT","64","709.7592","Vault","C4RMIN3Ds"
"10.18.2024","18.39.05","Blocks","RED_NETHER_BRICKS","64","454.7627","Vault","TiberiusDoom"
"10.18.2024","19.09.30","Blocks","COBBLED_DEEPSLATE","64","56.3847","Vault","TiberiusDoom"
"10.18.2024","19.09.31","Blocks","COBBLED_DEEPSLATE","64","56.4917","Vault","TiberiusDoom"
"10.18.2024","19.10.06","Blocks","RED_NETHER_BRICKS","64","419.9736","Vault","TiberiusDoom"
"10.18.2024","19.34.00","Blocks","BUDDING_AMETHYST","16","580.6309","Vault","Dizmaniton"
"10.18.2024","19.40.02","Blocks","BUDDING_AMETHYST","64","2578.9272","Vault","eejit325"
"10.18.2024","19.55.09","Blocks","MUD_BRICKS","8","45.7647","Vault","Dizmaniton"
"10.18.2024","19.55.23","Blocks","MUD_BRICKS","4","21.0711","Vault","Dizmaniton"
"10.18.2024","19.58.26","Blocks","BUDDING_AMETHYST","4","151.3475","Vault","TrumpHimself"
"10.18.2024","20.00.00","Blocks","DIRT","64","5.7497","Vault","TrumpHimself"
"10.18.2024","20.00.01","Blocks","DIRT","64","5.7564","Vault","TrumpHimself"
"10.18.2024","20.00.01","Blocks","DIRT","64","5.763","Vault","TrumpHimself"
"10.18.2024","20.00.01","Blocks","DIRT","64","5.7697","Vault","TrumpHimself"
"10.18.2024","20.00.01","Blocks","DIRT","64","5.7763","Vault","TrumpHimself"
"10.18.2024","20.02.32","Blocks","COBBLESTONE","64","11.8104","Vault","Dizmaniton"
"10.18.2024","20.02.57","Blocks","DIRT","64","6.2782","Vault","TrumpHimself"
"10.18.2024","20.02.57","Blocks","DIRT","64","6.2861","Vault","TrumpHimself"
"10.18.2024","20.02.57","Blocks","DIRT","64","6.294","Vault","TrumpHimself"
"10.18.2024","20.02.58","Blocks","DIRT","64","6.3019","Vault","TrumpHimself"
"10.18.2024","20.03.21","Blocks","STONE","32","25.8257","Vault","Dizmaniton"
"10.18.2024","20.03.45","Blocks","BUDDING_AMETHYST","1","35.5005","Vault","Zakhar2256"
