"10.21.2024","00.00.06","Mining","GOLD_INGOT","-29","435.0","Vault","Pota_the_Tato"
"10.21.2024","00.06.36","Mining","AMETHYST_SHARD","-4","43.3035","Vault","Pota_the_Tato"
"10.21.2024","00.12.47","Mining","AMETHYST_SHARD","-12","120.0161","Vault","Pota_the_Tato"
"10.21.2024","00.19.22","Mining","DIAMOND","-7","209.3553","Vault","Valcat24"
"10.21.2024","00.22.00","Mining","COPPER_INGOT","-64","169.0409","Vault","Darkm1me"
"10.21.2024","00.22.00","Mining","COPPER_INGOT","-25","64.6458","Vault","Darkm1me"
"10.21.2024","00.23.29","Mining","AMETHYST_SHARD","-4","35.6487","Vault","Pota_the_Tato"
"10.21.2024","00.31.17","Mining","REDSTONE","-50","87.2037","Vault","HatMonkeyClan"
"10.21.2024","00.32.11","Mining","LAPIS_LAZULI","-64","76.1135","Vault","HatMonkeyClan"
"10.21.2024","00.32.11","Mining","LAPIS_LAZULI","-15","17.2125","Vault","HatMonkeyClan"
"10.21.2024","00.32.42","Mining","GOLD_INGOT","-12","180.0","Vault","HatMonkeyClan"
"10.21.2024","00.41.14","Mining","AMETHYST_SHARD","-12","100.8295","Vault","Pota_the_Tato"
"10.21.2024","01.06.09","Mining","AMETHYST_SHARD","-28","276.501","Vault","Pota_the_Tato"
"10.21.2024","01.12.23","Mining","DIAMOND","-18","567.2544","Vault","Illiana1"
"10.21.2024","01.12.44","Mining","AMETHYST_SHARD","-8","83.6989","Vault","Pota_the_Tato"
"10.21.2024","01.13.06","Mining","GOLD_INGOT","-50","750.0","Vault","Illiana1"
"10.21.2024","01.14.04","Mining","GOLD_INGOT","-50","750.0","Vault","HatMonkeyClan"
"10.21.2024","01.16.52","Mining","GOLD_INGOT","-50","750.0","Vault","Pota_the_Tato"
"10.21.2024","01.16.56","Mining","AMETHYST_SHARD","-12","113.9868","Vault","Pota_the_Tato"
"10.21.2024","01.31.29","Mining","REDSTONE","-9","17.9257","Vault","HatMonkeyClan"
"10.21.2024","01.40.47","Mining","GOLD_INGOT","-25","375.0","Vault","Illiana1"
"10.21.2024","01.50.59","Mining","GOLD_INGOT","-17","255.0","Vault","Valcat24"
"10.21.2024","02.05.11","Mining","AMETHYST_SHARD","-64","707.1333","Vault","Pota_the_Tato"
"10.21.2024","02.05.12","Mining","AMETHYST_SHARD","-8","88.1023","Vault","Pota_the_Tato"
"10.21.2024","02.05.51","Mining","GOLD_INGOT","-12","180.0","Vault","Valcat24"
"10.21.2024","02.22.30","Mining","EMERALD","-46","4307.0646","Vault","SuitNtieRbbt"
